name,size,rank
jbfztd,104,2.098525666710053
ekufdo,7,5.711909673265495
ecbmrq,4,0.39184811431408306
prmjcb,104,9.232739025278963
epgvys,98,0.26221784352201316
dtjalc,3,9.70633159713538
oycgmk,105,0.41743634191425605
jmukdf,97,5.732273152059192
iwzqbh,7,3.332452747338388
luvgjb,5,0.6088503417969393
lbnsqu,9,7.052722276172477
zsclba,103,1.0139238134744222
oaxclw,100,3.681239379573481
aohtkr,95,6.185402694826722
zyrwgh,96,0.2337973859080934
paomty,9,1.2084293939788149
qagshd,99,3.3571686360393116
fhtzjr,97,7.153346815394706
spkqta,97,3.646208446486412
rtibxs,96,2.395185732506564
evmwsb,95,7.60753149692923
tiskwa,8,3.043454877151955
xpozjw,6,9.425892433431759
pynekm,2,0.8627515927306464
mdycha,105,7.67316965845748
yopmbr,6,0.35673857352865956
hzcvpg,9,0.17265966867105498
tczgbd,96,4.923912035390879
iprlkg,2,5.560963332935711
gveuxo,4,0.014789290164205715
sfvxck,4,0.5417431743620844
ntmfcb,100,0.2247811922775783
klrwby,105,0.7548537549152786
iurxkb,4,0.615544212835285
tbzgqr,5,8.72304628032995
afubsx,10,0.7862035725306441
rhsveq,6,0.37672610715381893
srpciy,99,6.2556703107298075
swbntd,3,9.646351405899239
iprgua,10,5.62947746216693
lmjivb,98,6.468921061924949
xizhkl,99,0.8350142465369046
yadtuj,3,1.412069916491997
sidnwv,105,0.01857835113829298
lywfkr,4,0.6973235251883075
fvtcpq,3,0.0913947596400716
denzpt,1,0.46221633124317374
bwyfoa,7,0.31448439857871124
pdxyfn,10,0.3815693014369004
uqlwao,1,0.6432775623914149
iuvajg,3,0.6219470354682824
puwnkt,102,0.7608159845518639
vnotkd,9,1.3233729854307918
ycdsbq,1,3.6019720789987053
fqbtvk,103,1.9990160014071434
hdixwt,98,0.39283531430774654
ctnehw,98,0.6124207088575776
kuhyif,98,0.4649034314608699
dwcyrt,3,0.20759876702370395
qcnspj,0,0.5538622369632807
ublxsf,2,0.8207381251431163
psokfn,98,2.351638216881502
wcepdl,104,0.19596407003143612
jvedwh,103,0.456589615937423
cmwkyf,0,7.544893104145338
qfouwm,0,0.45702102842416903
opawxv,100,1.509054471067136
wtcdif,2,3.5715729745356564
sfnvcd,9,0.6909960663656298
mwvoix,0,0.23338808424616742
yvlsao,4,0.5146709983725842
bosnpf,95,5.411007915898667
twhpuv,105,0.4405303168838983
swgtku,6,6.953410230704917
wnytpc,103,0.5115757583750767
laiosy,102,8.203645482146726
wvsbra,7,0.3321296541923957
wfkqeu,103,0.3046610669892037
crzint,101,7.210287785010535
bnleoc,96,0.5292336382028596
qlzxfw,95,6.2994916075522545
wsjaox,103,0.990344181519279
ozdhuj,95,5.213423173489847
oupamj,4,0.08612161541760877
ctoleh,99,0.16788862264070192
utwjzx,4,0.2768333123792265
fajqbn,100,7.123331451688694
dmtawi,6,0.5028474000712062
ugawhq,100,0.23702360727812288
pxscnb,3,9.002955091672716
lxfsmn,99,0.4806488453204284
jzagqf,97,1.9131587364083769
nkzflu,1,0.8860443345658545
gsiakl,97,1.571781342739147
nmyvdz,0,0.28061977193968013
ftsoby,100,1.567215237531815
wtnqyk,5,0.5513273774483107
itcjem,8,0.3515387824316907
uvexnw,0,6.739548790878808
yhxcmp,0,3.1193388567822167
tfglrk,4,0.2720952954522816
rymbne,101,4.1512907672260235
kvtdzc,95,0.8564071513591821
hxmdwy,101,0.8463539763109661
egfxpi,5,5.508314037656009
syzoec,95,4.042644478010989
oxpisz,98,6.503901896248374
gzabxt,95,1.1634181642362718
tqebzh,99,0.9316627666126772
xeufra,10,0.8234401518842522
vnlqzp,99,5.627567238928684
rxybtk,2,0.922776509934875
vqicta,100,1.7880175767884865
nrbwyp,102,1.3202154474527916
bdcohy,104,8.326277103641344
wilzmn,6,0.9333410890927851
hqnryl,1,1.3958047792937867
dirweg,101,0.3982007090487151
iztvlu,3,2.628600091643931
xzpsbf,1,8.865881479612664
amgoze,5,0.7995745185560924
wrbanv,9,1.6374983052727754
fapcwm,10,7.604143392879869
wismoq,101,6.117734270380054
ufjdnl,0,4.29104797482543
glicko,101,0.6498579270620611
rgusyf,105,0.9410257485409951
troxbp,102,1.123025658440605
nskydh,103,0.07397027190222938
thzovw,105,6.567231375178001
idwrqa,4,0.6044536084097304
erovzf,4,3.617011068635436
ogljbz,4,0.11986619717404601
nxewyd,5,1.9970261638511944
qdeypm,3,0.5693659362356228
dzpwcv,105,0.8157537112124172
zpcfdw,95,5.653740228715951
paqfrj,8,0.49644464297305224
oycgwn,8,4.259331005703649
bglwaq,102,0.7563319496221773
dowguh,99,9.399781340591764
cygswn,4,9.045604360353359
qiwoyp,97,0.05726128655971663
ljdhik,9,3.3580432358194026
rjyisw,9,0.7221154509913338
bdfijk,103,0.11915972975330869
yxwpie,98,1.9872528313914728
lrcxwg,97,0.19135779148023901
nzhpqe,2,3.9058341951800504
xvefjp,99,0.8532462252262728
egylfs,105,7.274250968106648
njfewt,100,7.543379887784289
xepbqs,104,0.9285274868083758
acjlhi,97,0.3925468818629163
sanqor,3,0.6735343453647761
oagjci,105,9.682359316454061
lagnwr,104,4.093013313527082
mxpyfe,9,0.5690109896283746
qdtoas,9,0.7672952566326382
mgoayj,4,0.5319101725348238
uerjmo,97,0.8960960824964385
pehutv,101,0.5429532767994883
efudmg,105,0.9793553660665845
gkypca,0,4.935644940616111
rwnqms,3,3.7245823286076263
cmpnar,0,0.520644822401826
odblnm,9,7.457531960866591
kgxdym,10,0.17922276423672212
tluekm,100,2.8236479505046264
serckz,2,6.6210356478784185
kxdnte,2,0.4894178603926369
nteyks,95,0.184761455952005
qgtujh,100,6.537941359802697
ymehqa,96,2.4032409127093612
swhnaj,102,3.5225581208487498
lovkqn,96,0.42450603270179144
jwenxp,9,0.3009492175703924
yiaoht,8,2.417736703194344
yzviwd,95,0.03800986187638522
jlrpus,2,0.08321007290759674
zgeqsx,95,6.337743336248182
mrjvbt,7,4.402683637483239
ldkpim,105,2.8799430075819332
jnehvw,7,0.3448399154808879
jfmnwz,4,0.7545507410245567
vrspca,3,0.019786282664858268
ksaruc,97,0.09970737988473466
txvaqn,1,1.2467094913840127
lwsnjh,103,0.7235990441989105
ingebv,10,0.9257812153981452
mygwct,9,0.335665356940944
pwnsgt,0,0.49478496182070053
mhgkeu,5,0.44657702730439397
ehtlyn,10,0.6043145967741017
lbemwx,100,0.07439942191567361
kdsviz,102,6.534198521551497
lpjdyq,105,4.55267237808549
qioera,2,2.809963963030132
hcmgln,96,1.5122249264354282
fzywtk,8,3.8984906954432863
jvfote,4,6.071968669966336
ikezrj,4,0.11015284480103216
xzhjme,10,3.0369651053969826
qigpcd,8,6.657222392611253
ndjbzt,7,2.39446075190307
ixfqeb,7,0.9683289785972978
blanzc,5,7.600278473053907
kdybzr,5,6.039319786029661
zfjcba,4,0.9690947886691856
ijhpoy,9,0.4354186837375439
zndpxt,102,0.007706654254438949
lnvbyq,95,0.1443843380586719
tnvxrg,97,6.8901045139145936
anuszf,103,0.5111628004989174
lqexwb,10,0.3096801573318785
libhcp,96,9.608560952248913
dtlfjo,3,0.7822125254170538
vzhrcj,7,6.661379802677079
mkuhfv,0,0.5813302488957686
txkmrv,3,0.5738074662209924
cgbznp,96,8.865105645527443
iomrvu,7,9.782326379925255
qvoyjd,10,4.599599664902156
lrcmtw,5,0.9613451265574489
ecxgyk,105,0.14394826765994606
slempr,98,0.8851172709755417
vdbhkx,102,0.276188348847185
vkofux,104,0.04048064050392597
yszfbr,105,0.2979192366890018
uszjym,97,5.33618962491056
yotqcv,5,9.95245039590607
radkgn,9,3.458367628644541
rjhbza,104,0.9250262748981386
xlsncm,1,0.007856354339692895
yecjap,101,5.380136577175292
xlhefp,100,0.6134637645879583
lgntjo,97,0.5985397851871613
zcwudi,103,0.12219713486484252
ocebyi,5,4.621709533113341
phnygw,1,3.0610005796326645
ongijy,2,3.8259446469337863
jczdrw,7,2.355207664516785
fnpled,5,2.3667906418201867
gchmuj,100,0.6793220342521747
dfxyoc,104,0.6582244755739555
hfqjne,103,6.911735164092894
ozgrpy,0,0.6848794290341462
gzlrsp,105,0.8269071875711931
bwemho,9,0.8894068108285793
swjiho,7,0.3930048946870569
lvpmtx,9,0.15104287650839787
zgvhkd,98,1.81022316638776
fcwmtv,103,0.7761068177674842
kmriwb,9,0.31853461818414874
csktzw,0,0.5956274826024163
fkpzgt,95,0.37946776129757287
yzhtgo,101,0.26845954272677
wfalrv,98,3.1818724011459265
gsixec,102,2.5661246031809193
zdlgjh,102,4.870703445808329
ymjrlu,104,8.501350119001302
pmbjda,98,0.41174296784433184
vgmeuq,95,9.631412557999226
ujsmrq,7,0.8009978362620441
bkflzc,95,4.37962172369057
norgwc,1,0.0176543653864647
etjfnu,103,7.000231876951078
xozkfp,95,0.8247853902831064
xwqcfd,97,0.9877297267101148
zmcvae,2,3.2414240086427
sqdhwu,96,4.383326005489189
itdebg,96,2.3932051184209047
jnxkov,99,0.4000028922570139
eglrxn,104,3.4272913871626542
sxqpzw,96,0.8677960242824194
isucfy,2,0.13095591317851984
qtfbkl,97,0.07539125982307682
rivsgm,5,0.882334641230776
uyokib,9,0.36483530066521763
rsnzha,95,0.666919169681001
yjuohk,99,9.620717858362614
fkqgmr,99,9.782946757384353
xwoety,9,0.7249835256151271
kylhow,0,7.811434723743549
rjmkct,4,0.7214100981416471
nzckla,98,0.8415357119331999
mhlgjn,96,0.510795848332333
ovhmib,5,9.249397793448964
cqsfud,104,4.277305488869053
wipdes,99,0.24060146712988417
gfzrbu,8,6.67017507360131
awuygi,10,0.3826845080170932
vligku,98,0.09888820870630066
fzgilv,100,0.8717395062129425
ozihju,97,4.614506129022354
fiyzut,7,0.49794061873441897
brpyza,4,0.10588679800561629
fcxiwv,102,9.632763263174398
wxbidg,104,0.4443980292072758
szgfic,102,9.970801796645816
twpoxs,95,4.607111524552609
czywhl,102,0.598440920200547
daojlq,1,0.8011698210284316
ydlxpu,104,1.3059043124439185
hbgoyf,97,0.53190182189226
oycafw,4,0.30290962585581016
ajwxdi,5,8.683045028373936
yvwriz,104,8.270345974667844
awnztj,9,0.9705511710700934
mgkhpl,0,3.700671827284662
ykblgz,105,0.5320088813696039
bwtvys,100,3.796364096998298
dwrmgv,100,6.568727576473417
xdgjwb,1,0.041203643218980845
hzspnx,3,0.23364420380658446
zpncqj,5,7.012184107083957
pikqnb,105,7.538092515519157
egoqkb,9,0.1960967798861838
cehazv,105,0.05393138258383423
lbsjko,7,0.9008805859203338
xbshni,2,0.9640855451618496
yqixup,96,0.39512144612686984
oxlbdq,9,0.05195165947275182
yuokfm,102,1.8550339860156695
oswkfd,10,9.26561471072872
egcpnm,10,9.450897586144466
tkicul,101,0.5388530972129911
iydvhk,102,0.7998229400317376
ycfsuj,9,3.574954008065464
ozkyqr,2,1.7349729198970054
orkpgt,7,0.2139990449919149
zpedof,105,9.704640989385574
tbklue,97,0.34041887105727475
ymfszl,98,8.452875517813986
enwimk,105,3.941346517123562
ciydkb,95,0.4581312100804009
htwzsa,8,7.189347998866551
frsetu,7,0.20615297339706484
mzqrhx,105,0.10850417776224197
ezhtpv,98,0.9566818821629025
zefsaw,101,0.37169735077430044
jbguwq,97,0.4900666537300802
fitxec,97,0.4860737513336214
qwpthf,98,0.4351935140191253
mdcxrf,100,4.817584415136729
jxmzbg,98,9.79986843903351
kgmrcb,4,0.7056849796379069
thsygv,99,0.37799178820005164
atbvrp,10,3.153834307628245
xbgmpl,97,0.2561089184569765
hsvaok,104,6.188447213878021
pnrscm,105,0.5068840282007114
ohljcm,2,4.966312170987331
bxjuge,5,0.32582050475040736
vbpsoi,95,3.358488045253737
dbscju,103,0.979285734354981
ihvmpy,100,0.051373256322289174
ovxsem,6,0.6909897420710386
veudty,3,0.20634749414178388
qdmbwh,10,8.338517582038673
zaibuw,104,0.9746125794860405
pdwloq,1,0.5301130836415929
cxlyhu,10,3.968389124960395
xrlgst,4,0.6039713970316808
xwbnzy,96,0.01852457372912686
lfopbe,96,5.909485172084161
vdtehy,3,0.10703168672873331
mtwveq,105,8.63027745326097
pzonsy,6,6.8822206535365735
scywvb,101,6.016784396076043
tgeiou,95,0.24534040573165938
bgjpef,1,5.924255726949358
vowqya,9,0.04344708326211966
xuisjc,96,0.5360468670999986
wtkldz,97,0.32138682559484766
bhwyix,101,9.834955829957972
kprzbo,4,4.334341697288902
hxunok,4,0.4473847334244637
rbnmjp,8,0.4229104487599544
jdqgfo,2,0.9036550833971434
vuihga,97,0.8241331654681502
plikwv,96,0.6383477529827712
fcdrvm,8,0.7785576642472016
uvxfzy,9,0.037593948955908285
xifylh,100,6.387819481962589
duqjce,4,0.7066865521404858
tjukyv,9,9.36276437277405
quahpx,5,7.334474062420199
pxevjm,10,0.9540027106881387
wknjai,10,0.39145775654673476
xlktoi,6,0.5553940366269613
fwgkte,96,0.8831134152023808
nswqyx,4,0.6620262590384232
lmevzt,101,1.3984858823058322
ovtjxh,1,7.302714773787723
xpflvj,102,0.7820641968403166
tihydg,1,0.28636686068665107
earvsc,4,5.593859299687979
rthajq,102,0.8180024860892104
rqflpo,102,0.35401156082553253
bwsaco,96,0.9339528448180551
orpqmc,4,0.5409441690963154
lhgrwy,97,6.063063495871537
ogasei,9,6.7828691326524115
fdulwo,1,0.687761325669148
exkiam,95,0.4316457616869226
znyrat,101,0.9101979520635728
jogeat,96,6.2314327191572
fqnazx,104,7.163741696035112
hixmta,103,0.2688931920728187
akvisf,95,4.842575577596062
ridtzj,10,0.02720600876682766
mpibug,3,0.6791828590111167
ipvgxo,102,0.32629548984942613
dhatcy,7,5.807953007216203
etqahg,3,1.2399493719942012
yzfmnj,105,0.078695754539863
xapjoi,6,0.9461099699803132
kbiqwn,8,0.09037486368453573
eckpqv,101,9.185676020285396
xmgzwf,100,0.7013179244611193
qcjaws,6,2.7986851320464403
sezvok,6,2.6281043675317814
dlizxa,95,0.6361414704092277
sngqyx,105,0.0799173556122017
zwxtyo,100,0.3922450147728851
whjsda,102,0.48785638461892666
gcqjxv,9,1.2153243308586414
fglvax,9,2.1203324656038958
rfdbaz,98,0.7361798862594935
xolmzb,97,9.959743469322955
qczlym,104,0.32274804690657133
hlmbwa,101,3.2624230865842687
ydwior,103,0.9637546581756473
jfkqyx,105,6.75651602419986
agdjwq,104,5.454858283464632
mkjufc,98,1.1231484684901238
dlimyz,102,0.3362194806051997
kcqaox,10,4.641239704174306
ntzuoe,2,0.9230501040041615
tdvhsx,1,5.987931351141183
kewqbo,9,0.5513302332797015
engapw,5,0.35113391291042184
zkrtmv,4,0.680075494822393
ljzvtu,98,6.369978640167414
dkarsh,4,1.1393579763774053
ayqofh,8,5.491479358903536
eicavx,0,0.571672334866217
ghzwqb,3,0.870052133766902
gpdkft,105,9.253453793825244
cuombq,99,0.03872809736488769
jfgepk,97,0.9827969476971697
vmehcz,102,8.448396445375414
hyrpzs,8,5.0580359566596576
msutxi,103,2.279699476010605
pwxmfj,8,5.157746810873008
uvhjea,104,5.349725690155975
fwhxre,9,9.971086323809958
jdbyeq,1,0.4808570017018259
kduavg,3,0.694210256092383
ieouyg,100,6.549181342331413
bfelvt,8,7.247483443507798
uvwbza,100,0.7377634409240772
exkdal,7,0.056098919920486545
qlohrf,95,2.67329447305952
hjlctz,6,6.084652905156574
xhfqug,1,0.983050092772826
zrtcjn,99,5.41341104847511
qmrfnk,104,1.8968309549115692
wzbrey,8,9.897843168890356
hsxevy,1,0.75540226423365
jqspgh,102,0.1957590949308089
qxswfn,9,0.43677896769473457
pvcqrk,99,2.0429379010011406
jmswng,96,2.626967596457729
vxsfqg,9,3.8662735888764654
aesywj,95,0.47012540754923504
zguors,98,0.4563715867489597
ljishd,10,2.625142474129211
cnmjfb,2,8.493870424822287
tkvoxi,8,7.051482018526803
dkxefj,6,8.978727849930301
fxveyl,103,7.9919281559912765
dixyhs,102,8.528960407544616
kcfigq,102,6.10043525895739
uhjoqg,2,0.45614017155412145
eujwhc,97,2.92621705692644
gjhmcn,102,8.902502432793595
ykvphc,102,0.4312848882631056
dujixg,5,2.6319795865979048
reapys,6,0.3138387667832683
tfmvwu,8,3.140661150227644
zlktdh,3,1.841046102369095
cnopvy,102,0.31594240350432856
qegnjw,3,3.392764735114566
kgysow,1,4.251169994179506
xbegnm,101,0.473937746707784
zrswyg,2,0.31153817926885174
obtrzw,104,0.8800308142335409
ajbond,97,3.787223424149712
wdeauc,0,0.2136582494020951
orqfxw,103,5.030913422422628
ptsmlq,3,4.062398125784492
osybtm,100,0.018903664723344482
eqlczp,1,3.763318576280632
tjuvqk,4,9.208730207670527
torbgi,95,0.7736133660994216
zmfxpl,102,0.14367447654732612
koqcxb,95,7.7410221163531725
yxhngv,10,8.893597275015036
relcko,5,0.7185814814450483
ejmfbg,2,0.6200259162041603
ngufzb,99,0.46730425574606826
itscbo,7,3.7621098461080438
gbdifp,95,0.636235273510638
zqgtim,2,2.610319064129091
kjtwhb,4,2.092093725049052
pqxhof,96,0.7695086580531458
xvceus,104,2.4782153249516705
cpkajs,97,5.348600414473181
mdoswn,6,0.8671280357599431
lhpgnz,0,0.6661900815776732
uctwgv,2,0.7048301758884725
hzcnkm,0,3.4937673082171528
emkgyx,4,4.905747297377402
vzhldf,96,8.594478977651105
xpwjuh,8,0.9943237763090592
xpawhu,103,0.5688868877848406
mhrksx,6,5.444396356636907
wsuplv,9,2.4227198746580414
ygzomt,97,0.37649531068152753
crlife,103,0.4515337921665885
zvurhl,10,0.25763661774779134
wxmose,3,0.07150847708791519
idxweq,0,7.132276662545362
ohzbvt,103,2.727671519927246
cnwxty,10,3.447969103078133
fwgzjn,8,4.658568563245449
vegkza,1,9.291769768348166
dtalih,98,3.0884390426907027
qofzrj,8,0.9163800716606378
hbcejk,10,0.04981426092349206
pcbojw,3,6.834864129796231
lyzgmi,8,0.7153045691283383
fjsbae,97,0.39373765001749506
vrbucl,6,0.6084753486742435
ucdhgv,9,2.386418003467444
xgmobp,105,1.1609065809767438
tovsgj,3,9.19575389357898
taxsgm,99,0.8493730401064661
kcoujt,103,0.8482670961590396
gifuxy,8,0.04766906523057335
bxeakq,4,0.602131861741065
hjypel,4,0.27038212030169884
ktayfo,8,0.7674078272203998
rjxmkv,5,9.748335103611609
wktups,99,5.919283951365632
eaokpu,96,1.3097719664708984
fchwao,104,0.5857130678872546
tcobnp,4,0.6793486451607249
epowul,95,1.3994065271658096
mqvxki,2,0.6406585955063141
knuqex,96,1.8930827272856
neorhj,95,9.63073130889002
djwhsk,1,0.22398301249784158
vkgsdc,6,7.459385096246835
njymxo,4,6.776081727190546
ywoinq,102,0.12037419776240854
lpwike,4,0.07324244553894976
soatiu,2,0.9512459845709652
zpydls,1,0.7458699175551746
iujwsb,102,0.6906999960035287
uhelak,3,0.9199027785861118
hfcrmz,99,1.1606857995936615
fviqzh,5,0.732099121798438
qhxmse,98,0.25124254408954405
tcoxvr,100,6.418407824011712
twpvhj,102,1.4658717372846952
jdlwkg,103,9.03472763623394
gkpznr,2,0.6777145862283339
hbcywg,99,0.5599784632184779
khmoqj,4,4.973484266100496
kegtpr,2,0.1057858642349705
teawjh,7,0.36561707720138026
uqvgzw,8,2.755921890436561
lwmtcb,7,4.8366669702776015
remzfi,101,0.8762468744081028
ftxbnd,96,2.0668219269327945
wmgfol,4,0.47991743858611124
xroaus,6,8.61997219775034
xwgtvh,7,6.4487086676542384
bodtln,8,6.574791933185768
yvopdm,95,0.7577238480776961
nwoxaq,95,8.138104883597963
hwfkzl,5,0.0550335155875159
xsdvil,8,0.1553343133968046
rncwjh,99,0.6988675621632983
yghpfi,99,0.8335650335267654
sygupk,100,9.713097175950155
gipnmw,9,2.85090982713309
jlzfai,101,2.346967683953425
myeuzc,102,0.8956780252695553
avuixk,99,0.7071851361213202
kvlsif,105,0.8235861830945701
izvdpj,103,0.5044695184329251
ocnxub,100,6.724843325484252
onbiwc,3,4.513316247706813
nuatbg,104,0.5458744008894878
txkalv,95,0.5801117013680017
blcwdz,104,0.9803389416726964
vpglbz,5,5.720917807637469
zfcvoy,0,0.3767825576644036
obiuym,8,4.285461197833388
usyrqe,105,0.9106841158191484
wxabsk,102,0.7774857587643763
keduzc,104,8.737700399855289
gosalf,6,4.820010608425762
mkvalo,8,0.9291794268915561
qewbvh,4,0.5399988956273556
wzplbr,98,0.9673213878183029
azjlxs,98,0.02414316300019581
hijgwk,5,0.8838201869485252
xrmjio,97,0.7716226511898189
zcxbfr,3,0.5585194345271141
absoru,1,0.12148937757650491
enlsfj,0,0.817937172565499
nmgzql,8,0.7911790253879718
gzrmej,1,0.9217399379707968
jbzxaq,104,3.6112174442539136
qixhtz,8,2.489934832493328
cydgvw,100,0.5024933362538309
pcywsd,101,0.028503419784462358
ipevyh,99,5.979415369121119
kugxjc,9,0.840144853051143
vlcqoz,4,0.9723498571458494
dnlhoa,95,0.3621494271184593
tcyfgl,1,5.045052319388433
qeaxgz,0,2.7514001928212597
ovqfar,97,0.8924063279325802
xtqyfc,0,1.1407611935053563
qyzbmi,105,7.505962132070999
tjbhpu,0,0.3832952090942551
imqxfp,95,0.5968645584964521
ljodcu,95,7.885176890814133
lscfno,9,6.1833607355260565
oqmspg,10,5.180748320958889
ksqmuw,102,4.177755593383794
pijkfl,95,0.30320364014048284
nzvsmj,8,5.7938188177488525
kemast,3,5.396732715352686
pzvgjo,95,0.09139832121313096
bqkvgt,98,0.5972900305512553
ukwahz,3,0.9908137688467916
frzokq,101,5.1523960536270685
enradt,103,0.1250816506935205
rdtpkj,5,0.3052128835222352
jdxhrs,2,9.988765095997334
ukawpy,8,3.1434053570044354
ojntvi,104,9.474359847155176
xcwmzj,4,0.010467994732153652
aunrsc,0,0.6688726470007209
fntzeg,5,6.148721141357754
dfseub,10,6.168894768899905
iprdwk,100,0.5359545540437353
rlsxmp,9,3.037182155746602
tysbwd,7,0.9625410275229045
tinsra,6,0.42603235242949733
oqglfc,8,9.496220653088189
lrgfeu,102,0.4685473116965839
ythcvx,4,0.34778977146294354
olzapi,105,0.7686046800633503
qjlzbx,1,9.925866554938768
kqmedh,7,0.4368710603653819
hnelkx,2,4.444677076011228
bapnhj,4,0.4663836515707588
keswla,100,8.887546921112907
hmvdba,10,0.7582673751693915
lwzbkf,8,7.398752550865048
qjkdot,98,8.135249606463486
klyxzc,6,8.962653897435564
xunakd,9,0.5638182380396874
zgprdy,97,4.479127363839429
exmqov,0,3.0952857317709137
bhpcmj,100,0.11439803901217704
ptbdvz,9,1.4183401434615184
vagtki,6,3.955958046517903
gutkzp,100,8.362378277602653
aorqtp,102,0.21142399830692105
svoglp,103,1.1312800512143584
bpmqfg,101,5.148865887608468
chmgtz,5,5.938449957809255
rqujza,104,0.9826779702816402
vuhypx,103,3.0097989069798246
njsrtd,95,7.592286827740303
dkoxet,2,0.665923024695344
txhonu,4,4.33292343882385
ctuoxp,0,2.3945743213255346
iozujn,96,3.5986755422614536
rzjbme,8,1.659007086353964
togfwe,10,8.465697939414989
hfalsx,9,0.5663893572031363
craidb,6,6.7661502330413725
yvzfqs,95,0.35239988858884486
qnazeg,6,3.8084158472007235
dunems,7,5.61034798957535
znqayi,8,0.3616184550577586
wqfeap,102,0.6220952823990172
xwkurm,96,0.5739596017267729
qdokxf,96,3.2400118687893142
tiwump,1,0.2671674336704333
bdvjmk,0,0.8242000328371705
npgokr,102,0.9465538963406825
pfvjty,96,7.838843956243454
ctsjxv,101,0.3223436684797484
bahfes,103,0.15831751170097208
crysev,4,0.601844896119378
ahjkcn,0,3.8973998561196344
frkczy,96,0.9461298436158491
pqnukh,0,0.20564315357097662
ofmyce,9,4.126077750841524
ymvzhw,96,0.9482538957135981
rulgwm,95,5.510646781035083
rnyqwk,103,0.8092856078398902
sykria,8,4.422454004437539
bqutgi,101,0.497941898191411
xsylfv,9,0.6622019465902284
vaihxw,97,0.6751572357491407
iwjnuy,7,0.6081041972104053
flgdhx,7,6.742681020304996
potsuw,5,0.8992393159004741
irghlk,97,0.8225653800962053
wdqpio,102,9.271612027115644
omifbq,95,5.877471387582115
zwvuap,8,0.8701776373333058
fdvhxi,4,4.400764061865753
pzoqfi,6,7.4210858535621425
fjkbtc,0,0.7801798263040846
jdzewc,8,9.609687708561454
nyctdr,2,0.14400062062701213
xqypbv,2,5.963016617588687
qxcvzp,100,9.743054331306725
suetoa,0,6.293490998198054
yjfecn,101,0.18465775959770436
ygfxcq,104,0.04937905054875236
soneqa,6,0.9592312577938892
dhsgza,8,3.0303683343170906
lwrcpo,97,4.94939029092186
qmiocu,5,1.7233889971912997
sbhvoj,6,5.867112700125706
uznciq,97,0.9246514443040666
sqmxfj,100,0.1353272313693682
hscwok,104,0.34106743407952167
hypeoi,104,3.2265014004669865
zkqtjb,103,5.150117803986372
eupgkb,97,3.406618988623704
xeigac,101,4.554275174487791
skbzpr,105,0.6382690021453563
wftjlx,98,0.19451130204050815
ohjptz,4,0.8711724118960495
iquxto,105,0.3927689144002018
iykomq,96,0.47249620312257745
avwijs,105,0.6608246577010735
yiezfs,5,0.190001006268811
sqnxyl,101,0.6564051227094517
usxfzy,96,6.775368980306413
awplgc,0,0.47454870909923186
xdprac,96,0.5951743871163147
ezqcvg,101,0.07697439024706088
knqhfu,101,0.2141634483854009
dquygm,99,6.092202930804409
rotpek,102,0.1258129080710647
fvkzou,5,8.520892671686651
doivry,104,0.5382294851090998
vitepr,7,0.22950422649982793
neziky,103,5.74714040441865
lacxhq,95,0.2153742652524392
rgzwjd,1,2.340525947784713
quomzv,0,0.6881440710984634
cyejpi,98,4.4073013597173265
dxfeqp,6,0.08728427482780088
pmkbcg,1,0.7138017521756042
nyraih,8,0.9925220125015071
kwzirs,3,0.6871765711226727
tipurn,3,0.49123212118132353
cyzjts,4,6.54167183875399
hnteiv,6,0.5026794493556586
lpzxre,95,0.21175039358410852
ounscl,9,0.27290849175640486
poqmzc,7,0.6407454984793103
gyluvh,4,5.824347352577379
awepqf,101,1.0417129384971868
zcgrvh,105,1.7366682138980227
heukql,7,4.688993089024817
uqsyrx,95,9.836604223750353
nfegkw,102,0.8960133708869331
ixkvdg,98,1.8269617146188166
souhip,97,6.5874663036166226
lfhxtg,9,0.07612776720210512
bkxhsc,98,3.3906987009175813
bhlyiq,103,0.3334614932226453
wupvxd,2,5.15129716848546
drmyut,1,5.519530176008005
vqudtw,95,9.59138059749997
aewkrs,6,9.684200418910187
bxdgtn,2,0.18014928618265014
qomfwx,4,0.8614612916563694
ziefux,9,4.74150736535397
nfcgqk,104,0.24362186174721134
xztoch,101,0.8982201375101608
kbupvg,2,0.27159123507866045
sbjrlk,9,3.394435823717128
igrfqs,4,0.4106501329961826
dfwcoa,4,0.041340934689591546
iatcje,98,7.5785589821704935
myvdhk,4,0.8070480530176484
lktwxg,101,0.9160466104879708
szwyvk,95,1.6320330573052921
orfqjv,3,0.25266766968189536
jkxviq,105,6.8581737488023355
omdcrz,2,0.8728242372282824
kqutvr,95,8.14819108655852
byshrt,2,0.28321665756842695
gncvhp,96,0.558967700125294
nifjhv,103,0.12775183740645735
wfgjzk,104,7.534669796314661
kcenos,5,6.765260906713929
cwiapg,99,0.5862787524012659
gyfpxr,4,0.5899441047593564
fjragy,1,5.659956177240949
rnuisk,9,9.581591583743199
zfrave,6,2.585601285791469
gqnjbx,8,2.32204197672882
tpdgox,99,0.07737314919546734
yqfvbx,98,7.258440810274526
pyersd,97,0.9519066826151099
ctflbo,98,4.308161667144745
whuntp,98,0.33090230989862424
fxhsvj,1,0.533848892629187
bwxjql,10,0.6517808258569076
osixvm,103,8.446298339286505
wcqfex,97,0.6217777559874959
zmjscn,95,0.914261845444946
gojhkq,105,0.1592361930238133
kdjfpl,5,1.3709255561309508
